field_index,scenario_id,scenario_name,time,rainband_width_km,rainband_length_km,rainband_aspect_ratio,rainband_width10_km,rainband_length10_km,rainband_aspect_ratio10,rainband_valid_grid_count,rainband_weight_sum,rainband10_valid_grid_count,rainband10_weight_sum
1676,S3,nearshore_segment_landfall_shift,2024-11-02 08:30:00,658.4688867548231,1201.4729495265256,1.8246464999247336,292.5053557096507,966.7329587352781,3.3050094292799272,3472,9592.340833902359,140,1404.8709554672241
1677,S3,nearshore_segment_landfall_shift,2024-11-02 09:00:00,660.8359116191488,1224.8994359116168,1.8535606409621785,188.09609811428018,1075.5188913755426,5.717922392638319,3446,9359.615817189217,138,1385.3384113311768
1678,S3,nearshore_segment_landfall_shift,2024-11-02 09:30:00,865.1847536188357,1076.045655137469,1.2437177731538351,199.60416039953472,251.1504213843225,1.258242417801361,3388,10535.891547203064,153,1620.2208442687988
1679,S3,nearshore_segment_landfall_shift,2024-11-02 10:00:00,700.3106873325377,1204.2788577574784,1.7196351270098968,162.93897671125035,1095.5068858332163,6.723418226533939,3394,9091.768451809883,135,1354.1567678451538
1680,S3,nearshore_segment_landfall_shift,2024-11-02 10:30:00,761.5229292985393,1133.7892334822604,1.4888445112567061,640.5997860026375,1116.2651001389868,1.7425311786388717,3470,9708.89358830452,140,1406.501685142517
1681,S3,nearshore_segment_landfall_shift,2024-11-02 11:00:00,762.033315271248,1136.2088699898543,1.4910225671503823,642.9107689490102,1120.0117670564898,1.7420952037985185,3474,9703.350290417671,139,1396.4924325942993
1682,S3,nearshore_segment_landfall_shift,2024-11-02 11:30:00,736.2751713916008,1097.82041702975,1.4910463637593634,583.7466219469037,1052.1080731162856,1.8023368933721746,3498,10269.051298499107,146,1466.9827489852905
1683,S3,nearshore_segment_landfall_shift,2024-11-02 12:00:00,731.2371498500122,1062.4756331624467,1.452983663891222,565.1161389928571,1048.539623194309,1.8554409454010659,3610,11064.3150151968,151,1522.3816566467285
1684,S4,slower_translation,2024-10-24 18:00:00,512.914818920328,758.3897543805022,1.4785881132794931,121.84719148777394,531.656621285482,4.36330632486366,3130,12948.104858875275,217,3176.584846496582
1685,S4,slower_translation,2024-10-24 18:30:00,512.9475955332149,758.7094535675893,1.4791168925919238,121.09934895131991,536.111182231227,4.427036040026367,3170,13100.129653215408,224,3236.3275175094604
1686,S4,slower_translation,2024-10-24 19:00:00,508.2403407685044,764.5298098067726,1.504268253580057,129.70794183053084,531.0523019104268,4.094215777506253,3193,13051.309029340744,242,3313.913806915283
1687,S4,slower_translation,2024-10-24 19:30:00,584.973382334584,973.3318620214429,1.663890856259046,315.56884749279664,1297.281697899476,4.11093081020643,3223,12862.411300182343,244,2994.7898168563843
1688,S4,slower_translation,2024-10-24 20:00:00,583.6895311351961,1030.140443378768,1.764877367896738,312.2754031836424,1373.1578536977424,4.397265489687682,3194,12674.619306325912,235,2861.7578678131104
1689,S4,slower_translation,2024-10-24 20:30:00,584.5201843475235,1031.8302334911969,1.7652602273144526,312.403728798517,1352.5716199685921,4.329562983036355,3224,12792.575430631638,235,2956.969955444336
1690,S4,slower_translation,2024-10-24 21:00:00,581.6885584075703,984.0882688864109,1.6917786239090686,302.19127202034264,1144.0922103805915,3.7859869437379734,3235,12974.922168016434,238,3036.5751876831055
1691,S4,slower_translation,2024-10-24 21:30:00,577.0065199165056,933.6808680843591,1.6181461315540484,290.5332425260842,791.5806216168666,2.72457848449406,3217,13083.162056922913,256,3393.776396751404
1692,S4,slower_translation,2024-10-24 22:00:00,576.301389157544,960.0515054698479,1.66588442008318,289.67619885329833,730.8505640218946,2.5229914190914218,3231,13065.935207009315,263,3468.384916305542
1693,S4,slower_translation,2024-10-24 22:30:00,595.616713186305,1032.170437692234,1.7329440474739937,294.1267161451682,733.603694583459,2.494175653942913,3277,13162.489305138588,266,3466.205122947693
1694,S4,slower_translation,2024-10-24 23:00:00,586.7273219764903,818.3236782014328,1.3947257057073286,214.4842881217475,541.6987174538882,2.5255869425102215,3361,13636.558144450188,287,3573.8519010543823
1695,S4,slower_translation,2024-10-24 23:30:00,584.5083883016829,779.1566969501678,1.3330120021271954,153.9711377337738,334.5366543803442,2.172723143468472,3410,14633.77882695198,279,4061.8824825286865
1696,S4,slower_translation,2024-10-25 00:00:00,560.9063517105451,743.049879662298,1.3247307280373721,152.457458127367,284.97512130519584,1.869210760861028,3390,15141.887595653534,291,4464.495931625366
1697,S4,slower_translation,2024-10-25 00:30:00,535.1200639111353,690.41387214052,1.2902036733482904,154.2007542415953,228.92356383452872,1.4845813495559133,3305,15539.096694588661,313,5161.666283607483
1698,S4,slower_translation,2024-10-25 01:00:00,544.4109834996515,688.0574634750728,1.263856689760397,151.34386969800536,225.62504555270934,1.4908106023912608,3295,15484.731332540512,309,5257.388243675232
1699,S4,slower_translation,2024-10-25 01:30:00,528.3768702190414,654.5865782211505,1.2388630447615676,153.64156234064006,221.070932914511,1.4388745437538004,3349,15871.593791127205,319,5851.480809211731
1700,S4,slower_translation,2024-10-25 02:00:00,542.3143037964595,653.5387360457682,1.2050921974041313,161.47472466541564,213.82777871074845,1.3242182586396096,3392,16175.409367084503,327,5941.558793067932
1701,S4,slower_translation,2024-10-25 02:30:00,553.1088138415519,640.332961510852,1.157697989051185,159.3229417505403,212.56141234117507,1.334154453876401,3323,15842.098618149757,319,5594.605153083801
1702,S4,slower_translation,2024-10-25 03:00:00,560.8648691390616,637.4797634606572,1.136601342920978,156.17566813936193,221.00235081020008,1.4150882364914183,3359,15949.24984228611,322,5565.6057777404785
1703,S4,slower_translation,2024-10-25 03:30:00,532.0791503337985,625.5297678828829,1.175632925083528,159.4088173168366,214.77986540982397,1.3473524804022103,3377,15714.987067937851,321,5449.31937789917
1704,S4,slower_translation,2024-10-25 04:00:00,558.2134916154606,722.4251073982086,1.2941734985794073,164.35643241796606,201.71582112378593,1.22730712851452,3511,15403.331099271774,292,4625.069637298584
1705,S4,slower_translation,2024-10-25 04:30:00,558.45229627595,723.585882027893,1.295698642217318,163.55488581860587,202.83622295519228,1.2401722023770725,3513,15394.496610403061,292,4619.533557891846
1706,S4,slower_translation,2024-10-25 05:00:00,558.9023812921905,723.0191155895567,1.293641143410276,163.96687815788835,202.52243902694303,1.23514237327814,3515,15387.612090468407,292,4617.270070075989
1707,S4,slower_translation,2024-10-25 05:30:00,581.3096837293095,775.9644231575853,1.3348554907592363,167.33862702311308,468.0192393556363,2.7968392455555997,3512,14954.55191874504,281,4185.418498039246
1708,S4,slower_translation,2024-10-25 06:00:00,584.371132177968,766.4282434846039,1.3115436428697331,159.7803786534322,477.56021048786755,2.9888539163103696,3503,14919.339193701744,280,4236.041450500488
1709,S4,slower_translation,2024-10-25 06:30:00,493.0950047651258,701.808071048679,1.4232715080595215,156.6808865060164,217.9823988767311,1.3912507373281897,3500,14362.768632650375,275,3961.493041038513
1710,S4,slower_translation,2024-10-25 07:00:00,481.21739815795144,692.5304023606091,1.4391217046838698,153.86510612128106,231.77463992947006,1.5063495926540802,3479,14245.071841835976,279,3966.0643243789673
1711,S4,slower_translation,2024-10-25 07:30:00,483.62915747786235,687.4289310085277,1.4213967879717686,173.45251625840683,320.1027485573675,1.845477687279449,3409,13944.040128350258,303,3897.2794151306152
1712,S4,slower_translation,2024-10-25 08:00:00,512.5242384998556,721.3431830659879,1.407432329790564,192.84754830591575,496.51865404878936,2.574669257714155,3306,13434.801683068275,323,3628.9201860427856
1713,S4,slower_translation,2024-10-25 08:30:00,497.08526232075405,734.4960565698377,1.4776057796215414,204.9501251986991,510.3230191659195,2.489986374349169,3267,13278.039830327034,309,3354.655902862549
1714,S4,slower_translation,2024-10-25 09:00:00,511.55634261172963,761.6458069736369,1.4888796082266997,310.795825366762,608.9329314320388,1.959269982836645,3255,13063.586374282837,283,3139.7479553222656
1715,S4,slower_translation,2024-10-25 09:30:00,510.91821057616585,781.6216444211835,1.5298371211700246,306.8139960541116,650.4547686651329,2.1200296499851086,3252,12907.970652222633,259,2977.7214374542236
1716,S4,slower_translation,2024-10-25 10:00:00,500.16359056150196,777.0258497485848,1.5535434094198373,290.8495509146653,644.6350002377935,2.216386438316784,3225,12911.011418819427,263,3048.684524536133
1717,S4,slower_translation,2024-10-25 10:30:00,501.5372137112156,787.3736605738579,1.5699207138539972,272.3641556497284,646.9535745197473,2.375325684748892,3203,12963.428390622139,260,3108.0191078186035
1718,S4,slower_translation,2024-10-25 11:00:00,480.2021429544257,785.238199914009,1.6352242726008233,249.75197289746822,607.8979429035371,2.434006570002543,3232,13184.737585544586,263,3243.9092864990234
1719,S4,slower_translation,2024-10-25 11:30:00,598.4148528234783,848.2673816717753,1.417523942912556,226.9211885828145,605.8820502089378,2.6700109143303714,3325,13269.838755488396,261,3263.5323247909546
1720,S4,slower_translation,2024-10-25 12:00:00,794.3170678162552,1148.3434780425484,1.445699110053854,504.5967003033514,1282.479954777339,2.5415940175715384,3418,13484.493927836418,260,3342.064477920532
1721,S4,slower_translation,2024-10-25 12:30:00,658.218047542518,1442.7272639739406,2.191868286444614,389.78568983429295,1953.117769112581,5.010747752034951,3124,12790.359121918678,233,2929.060254096985
1722,S4,slower_translation,2024-10-25 13:00:00,617.2013871968571,1306.8702588271608,2.1174130290966615,414.6477373132783,1652.0284904405805,3.9841734122195906,3023,12490.323357582092,220,2698.0160875320435
1723,S4,slower_translation,2024-10-25 13:30:00,624.6046730788058,1304.749578945273,2.0889206168021284,402.5577565653083,1635.5288176669787,4.06284263808897,3020,12987.083696007729,238,2995.4196014404297
1724,S4,slower_translation,2024-10-25 14:00:00,639.2435446325064,1304.1286249001696,2.040112310637248,415.4823953815846,1644.8065776380977,3.958787654835487,3027,12927.726336598396,230,2935.5249996185303
1725,S4,slower_translation,2024-10-25 14:30:00,637.8667645172642,1293.6372339291836,2.0280680949229306,410.6241436047778,1603.869179508645,3.905930044513776,3062,13159.491468667984,233,3014.1807432174683
1726,S4,slower_translation,2024-10-25 15:00:00,673.2620445676886,1304.7158155837012,1.937901930030047,405.6451658543095,1619.284490723027,3.9918742463323253,3076,13036.173511147499,226,2915.574231147766
1727,S4,slower_translation,2024-10-25 15:30:00,675.6449983568622,1321.9099155596418,1.9565155055901613,387.6737577473784,1621.4690901904166,4.182560871832386,3063,12890.557647109032,226,2891.874768257141
1728,S4,slower_translation,2024-10-25 16:00:00,698.1194875294217,1334.7735266772163,1.91195569027997,369.6516235306596,1643.7992987213227,4.4468878102600256,3076,12656.642627477646,220,2780.2425575256348
1729,S4,slower_translation,2024-10-25 16:30:00,655.217249620323,1332.168758480278,2.0331710730329893,361.5076623888158,1584.7883912730856,4.383830707213554,3027,12645.703417181969,222,2810.656425476074
1730,S4,slower_translation,2024-10-25 17:00:00,583.8356774925513,1290.2175671277457,2.2098984643572153,304.16209195938416,1653.9239128859833,5.437639852591598,2938,12595.098446965218,226,2884.37087059021
1731,S4,slower_translation,2024-10-25 17:30:00,566.401577804927,1310.8592133799993,2.3143636330608297,299.13345303513614,1626.2100054623404,5.436403013310987,2906,12454.770345330238,219,2841.07137966156
1732,S4,slower_translation,2024-10-25 18:00:00,539.7539239732647,1309.7542585282813,2.4265766312301125,273.533793439929,1765.9376859621514,6.456012852210759,2824,12358.925759911537,215,2838.0884494781494
1733,S4,slower_translation,2024-10-25 18:30:00,517.078436087306,660.7928179003567,1.2779353610267048,118.32007479599224,217.62659104082647,1.8393040353976866,2946,12977.006475806236,206,3311.770195007324
1734,S4,slower_translation,2024-10-25 19:00:00,510.57999413234757,628.4272832841973,1.2308106281212836,126.63264311313058,214.73404103631393,1.6957242284240563,2953,13256.31794655323,217,3701.575825691223
1735,S4,slower_translation,2024-10-25 19:30:00,491.46031039939805,627.9701439393275,1.2777636986168626,130.59904529299212,210.8974978682014,1.614847163660824,2923,13111.390427708626,226,3763.9154481887817
1736,S4,slower_translation,2024-10-25 20:00:00,473.5050980272508,587.2473832915452,1.2402134332622268,134.66754428720824,189.50014829115196,1.4071701484880403,2895,13588.426797747612,239,4012.9232292175293
1737,S4,slower_translation,2024-10-25 20:30:00,468.3784275489053,589.4162649874611,1.2584188987352891,145.98237957380823,208.5535230715014,1.4286212053835987,2916,14208.219040989876,272,4654.700348854065
1738,S4,slower_translation,2024-10-25 21:00:00,459.6738980533069,600.2809592806831,1.305884371122306,148.55479484151365,235.65150086269549,1.5862934691142063,2923,14401.976246476173,266,4726.381790161133
1739,S4,slower_translation,2024-10-25 21:30:00,519.9782823340241,606.6046333181599,1.1665960943508935,145.2087189449815,235.21058308774167,1.6198103309268885,2900,14137.244596004486,256,4611.297580718994
1740,S4,slower_translation,2024-10-25 22:00:00,487.6317627887468,740.2460995144406,1.51804323672642,187.95525195326113,411.27847589213434,2.188172299619512,3083,14960.728426337242,309,5408.6080684661865
1741,S4,slower_translation,2024-10-25 22:30:00,486.6952741994568,739.2202434903077,1.5188564234699347,216.9247673830396,366.1131150234744,1.687742342380852,3060,14947.576519846916,324,5440.021638870239
1742,S4,slower_translation,2024-10-25 23:00:00,505.73155929954953,750.6446700629517,1.4842749206765171,272.82896444906436,491.2910484778529,1.800729073872112,3110,16196.915892601013,357,6822.265948295593
1743,S4,slower_translation,2024-10-25 23:30:00,625.070352132659,828.3305586140317,1.3251797270305237,214.24185634162177,612.9027496610329,2.860798352511094,3367,18102.369077324867,400,7912.069549560547
1744,S4,slower_translation,2024-10-26 00:00:00,617.6423755774481,848.2853876970748,1.3734248510782503,219.99957892770016,631.4416674349775,2.870194890884265,3329,17229.947954893112,398,7003.7949113845825
1745,S4,slower_translation,2024-10-26 00:30:00,601.1828294214544,877.3595717536042,1.459388939298093,221.58797656370768,760.0810133023231,3.4301545827952107,3252,15734.39042210579,360,5364.071122169495
1746,S4,slower_translation,2024-10-26 01:00:00,590.7568548653936,825.2532698640349,1.3969423512691543,238.03338424558106,490.21114352947166,2.0594218121257923,3213,16368.791979551315,370,6706.852288246155
1747,S4,slower_translation,2024-10-26 01:30:00,489.725168824363,727.6716739975154,1.4858776316201323,178.36985842314382,240.80521911531827,1.3500331347690973,3367,16150.13187277317,371,6050.798823356628
1748,S4,slower_translation,2024-10-26 02:00:00,471.3510323166567,736.6504334450426,1.5628488810652577,174.68465350378946,246.46226869390765,1.410898231472633,3291,16379.98783171177,391,6535.288087844849
1749,S4,slower_translation,2024-10-26 02:30:00,503.56349465535976,698.2765846001965,1.386670384194743,162.2278717292417,241.33118775115489,1.4876061997160088,3000,14611.401064157486,351,6055.881274223328
1750,S4,slower_translation,2024-10-26 03:00:00,498.3354631679894,685.6853935395912,1.3759514307502627,163.02241806183144,243.15161153401854,1.491522542879925,2997,14832.454413890839,359,6346.478160858154
1751,S4,slower_translation,2024-10-26 03:30:00,503.7546706418361,673.2082683694133,1.3363811942659989,161.90442433378064,253.9649309467855,1.5686101969839454,2838,14322.01737332344,361,6138.251349449158
1752,S4,slower_translation,2024-10-26 04:00:00,501.2363808840098,665.6039490545892,1.327924257773727,164.75480593084407,251.63298501459892,1.527318026280948,2773,14208.898363947868,360,6097.706407546997
1753,S4,slower_translation,2024-10-26 04:30:00,502.2471004888129,649.8640893338488,1.2939130732688473,170.26508879106262,236.46065421201976,1.3887794373524587,2866,14315.515127062798,343,5836.468247413635
1754,S4,slower_translation,2024-10-26 05:00:00,500.0469150070573,630.426838370658,1.2607353819226328,160.2907878426999,276.3472150696588,1.7240367883202883,2749,13703.890072703362,353,5671.576476097107
1755,S4,slower_translation,2024-10-26 05:30:00,502.680255294361,612.6013371223696,1.2186699809079222,152.4128496252805,338.63172210964365,2.2218055954087554,2759,13960.072529315948,376,5961.1379737854
